,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3006,-117.46,34.85,7.0,9759.0,1816.0,2933.0,1168.0,3.4912,1.0752674085718206,INLAND
3007,-118.19,34.12,44.0,1219.0,324.0,1036.0,282.0,4.0417,0.670674956475473,<1H OCEAN
3008,-117.11,32.75,11.0,1607.0,478.0,1384.0,450.0,2.05,1.234127020581501,NEAR OCEAN
3009,-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,0.6537399223650074,<1H OCEAN
3010,-122.44,37.72,49.0,1557.0,405.0,1173.0,385.0,3.4605,-1.3843090056723677,NEAR BAY
3011,-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375,-1.1595576237756553,<1H OCEAN
3012,-121.45,36.51,29.0,1045.0,311.0,1245.0,273.0,1.775,-0.6607484332358322,<1H OCEAN
3013,-118.22,33.96,42.0,1380.0,331.0,1290.0,288.0,2.8,0.6877598581444382,<1H OCEAN
3014,-118.08,34.0,35.0,1188.0,342.0,1373.0,332.0,2.9107,0.697751028711085,<1H OCEAN
3015,-114.6,34.83,46.0,1497.0,309.0,787.0,271.0,2.1908,1.0964486901731114,INLAND
3016,-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,-0.8169104291925156,INLAND
3017,-117.86,33.63,17.0,3095.0,551.0,1175.0,534.0,5.3099,0.8698988975744024,<1H OCEAN
3018,-118.36,33.98,45.0,1559.0,305.0,891.0,341.0,4.4038,0.6450975598248583,<1H OCEAN
3019,-122.55,38.03,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,-1.344294367552948,NEAR BAY
3020,-118.37,34.14,21.0,4670.0,1161.0,1914.0,1094.0,3.7986,0.6577363905916654,<1H OCEAN
3021,-122.06,37.95,36.0,2213.0,386.0,950.0,370.0,4.7386,-1.3031307448183649,NEAR BAY
3022,-117.9,33.67,26.0,2507.0,393.0,1333.0,392.0,6.1601,0.8263873497566578,<1H OCEAN
3023,-122.07,40.95,14.0,2721.0,627.0,1356.0,468.0,3.0299,-1.2940387796027173,INLAND
3024,-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,0.7147859745272165,<1H OCEAN
3025,-118.3,34.03,40.0,1695.0,374.0,1138.0,357.0,2.7125,0.67232349961897,<1H OCEAN
3026,-121.85,38.0,26.0,3364.0,570.0,1806.0,566.0,4.2647,-0.9105276974019918,INLAND
3027,-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,0.7146361069687174,<1H OCEAN
3028,-114.61,34.84,48.0,1291.0,248.0,580.0,211.0,2.1571,1.2287817443283438,INLAND
3029,-122.03,37.31,19.0,2885.0,859.0,1520.0,784.0,3.375,-1.195675705374082,<1H OCEAN
3030,-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,-0.9300104800069521,INLAND
3031,-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,-0.8945418244953568,INLAND
3032,-120.6,35.6,13.0,4461.0,764.0,1795.0,640.0,4.475,-0.4439899877924381,<1H OCEAN
3033,-118.27,34.07,42.0,1175.0,428.0,1593.0,407.0,2.3438,0.6841130808876125,<1H OCEAN
3034,-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,-1.0816764492086457,INLAND
3035,-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,-1.1683498538743053,<1H OCEAN
3036,-117.78,33.76,25.0,2260.0,261.0,719.0,254.0,11.4537,0.8583091397170926,<1H OCEAN
3037,-117.24,34.13,26.0,3774.0,716.0,1913.0,620.0,3.3534,1.132566771771539,INLAND
3038,-118.11,33.87,15.0,3254.0,598.0,1772.0,618.0,5.0417,0.8181945898920069,<1H OCEAN
3039,-118.15,34.11,52.0,2375.0,369.0,930.0,351.0,7.4111,0.6580361257086652,<1H OCEAN
3040,-118.29,33.98,48.0,1124.0,231.0,783.0,223.0,3.4444,0.6670281792186479,<1H OCEAN
3041,-117.92,34.08,35.0,1860.0,323.0,1011.0,305.0,3.5536,0.795414721000053,<1H OCEAN
3042,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393,0.8209421617978359,INLAND
3043,-117.09,32.99,18.0,3215.0,588.0,1618.0,509.0,4.6028,1.2644502232512713,<1H OCEAN
3044,-118.36,33.84,35.0,1577.0,279.0,743.0,274.0,5.7654,0.6512421297233432,<1H OCEAN
3045,-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,-1.219804382292535,NEAR OCEAN
3046,-117.92,33.84,45.0,2019.0,394.0,1549.0,377.0,4.6111,0.6699755745358088,<1H OCEAN
3047,-118.34,34.01,35.0,1359.0,359.0,655.0,341.0,2.5568,0.6611333885843251,<1H OCEAN
3048,-117.08,34.96,28.0,1777.0,307.0,721.0,259.0,3.6343,1.0897546058934582,INLAND
3049,-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,1.0836599918478034,<1H OCEAN
3050,-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,0.6425997671831958,<1H OCEAN
3051,-124.16,40.79,52.0,1264.0,277.0,591.0,284.0,1.7778,-2.3082924596758327,NEAR OCEAN
3052,-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,0.6220679116687388,<1H OCEAN
3053,-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6.0715,1.1530986272859973,INLAND
3054,-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195,0.7529022902389724,<1H OCEAN
3055,-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,0.6568871410935015,INLAND
3056,-118.22,34.08,34.0,1709.0,562.0,2105.0,503.0,1.9704,0.6827143170082831,<1H OCEAN
3057,-118.46,34.17,24.0,2814.0,675.0,1463.0,620.0,4.1875,0.606032082909271,<1H OCEAN
3058,-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202,-1.3542355822667624,NEAR BAY
3059,-118.38,33.87,27.0,2287.0,491.0,1101.0,466.0,4.675,0.6527907611611755,<1H OCEAN
3060,-117.25,32.94,16.0,4755.0,807.0,1829.0,756.0,6.7694,1.134065447356533,NEAR OCEAN
3061,-122.31,37.54,46.0,2444.0,397.0,952.0,402.0,4.75,-1.377764788951213,NEAR OCEAN
3062,-119.72,36.76,23.0,6403.0,,3573.0,1260.0,2.3006,-0.5780215409439993,INLAND
3063,-118.0,33.94,37.0,903.0,158.0,444.0,158.0,3.75,0.7106895945948927,<1H OCEAN
3064,-121.15,38.89,20.0,2024.0,313.0,879.0,309.0,5.2903,-0.8777566579433924,INLAND
3065,-122.0,37.36,19.0,2237.0,433.0,1158.0,426.0,6.7718,-1.1650028117344788,<1H OCEAN
3066,-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,4.6628,-1.0150852973819469,INLAND
3067,-122.78,38.52,23.0,2511.0,549.0,1052.0,527.0,2.4922,-1.528281773537743,<1H OCEAN
3068,-117.2,34.13,14.0,3998.0,711.0,1509.0,665.0,3.4138,1.2048029349683917,INLAND
3069,-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,0.940986076156093,INLAND
3070,-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036,0.5926439143499631,<1H OCEAN
3071,-118.9,34.26,5.0,25187.0,3521.0,11956.0,3478.0,6.9712,0.5718123237185062,<1H OCEAN
3072,-121.82,37.35,24.0,2298.0,575.0,2409.0,569.0,3.4509,-1.1165955903390756,<1H OCEAN
3073,-119.57,36.7,30.0,2370.0,412.0,1248.0,410.0,3.1442,-0.045242370477577454,INLAND
3074,-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,3.6231,0.763093284216954,<1H OCEAN
3075,-117.5,34.66,20.0,1319.0,309.0,486.0,196.0,2.0184,1.1392608560511903,INLAND
3076,-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,-1.1846854177507709,<1H OCEAN
3077,-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,0.7100901243608927,<1H OCEAN
3078,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,1.1048412734490947,<1H OCEAN
3079,-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,1.5086843877529459,INLAND
3080,-118.92,34.4,23.0,1290.0,283.0,1060.0,279.0,3.3152,0.4294381431437945,<1H OCEAN
3081,-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062,0.6673279143356474,<1H OCEAN
3082,-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,-0.9524406579290742,INLAND
3083,-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564,-0.031304687537106,INLAND
3084,-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,-0.8547270097872736,INLAND
3085,-122.11,37.89,32.0,2372.0,516.0,1067.0,492.0,4.3235,-1.3354022257486329,NEAR BAY
3086,-121.28,38.9,31.0,1297.0,259.0,765.0,240.0,2.7656,-0.9030343194770077,INLAND
3087,-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,1.0605304319860167,<1H OCEAN
3088,-117.47,33.98,8.0,12106.0,1913.0,5810.0,1717.0,4.9886,0.9740568507316912,INLAND
3089,-118.08,33.9,42.0,1768.0,372.0,1155.0,368.0,3.558,0.6863111384122742,<1H OCEAN
3090,-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,0.6796670099854546,<1H OCEAN
3091,-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,-1.4360133133547641,INLAND
3092,-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,0.6658292387506498,<1H OCEAN
3093,-117.84,34.13,26.0,3773.0,694.0,2103.0,688.0,4.6937,1.02286371894976,INLAND
3094,-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,1.0795636119154783,INLAND
3095,-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,0.8821380815185449,<1H OCEAN
3096,-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,-1.3117731073585142,NEAR OCEAN
3097,-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,-1.615654560143067,<1H OCEAN
3098,-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,-0.07136928150935792,INLAND
3099,-116.35,34.13,9.0,1969.0,406.0,805.0,349.0,1.5491,1.5059867716999498,INLAND
3100,-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,1.4582289763913787,INLAND
3101,-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,-0.8788057308528905,INLAND
3102,-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,-1.4155813695459738,NEAR BAY
3103,-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,0.7157850915838813,<1H OCEAN
3104,-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,-0.008374951086652904,INLAND
3105,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,0.866102252759077,<1H OCEAN
3106,-121.54,39.47,14.0,1724.0,315.0,939.0,302.0,2.4952,-1.0336189187830755,INLAND
3107,-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,2.9559,-0.8815033469058843,<1H OCEAN
3108,-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089,-1.0031958044076386,INLAND
3109,-118.16,33.85,36.0,1979.0,339.0,952.0,339.0,4.0815,0.7485061751896488,<1H OCEAN
3110,-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,-0.9184207221496427,INLAND
3111,-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,0.7037457310510719,<1H OCEAN
3112,-121.2,39.23,9.0,2802.0,447.0,955.0,418.0,5.2359,-0.86906433955041,INLAND
3113,-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,0.7452090889026545,<1H OCEAN
3114,-121.77,36.71,18.0,6601.0,1395.0,3562.0,1299.0,3.512,-1.1452202940125176,<1H OCEAN
3115,-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,0.7323704347245146,<1H OCEAN
3116,-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,-0.9556877883632342,INLAND
3117,-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597,-1.346242645813444,NEAR BAY
3118,-118.38,34.08,48.0,1226.0,288.0,370.0,264.0,3.9375,0.616772591268416,<1H OCEAN
3119,-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,-1.212311004367549,<1H OCEAN
3120,-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,1.464973016523864,INLAND
3121,-118.0,33.92,26.0,2830.0,399.0,1204.0,404.0,6.1273,0.7964138380567185,<1H OCEAN
3122,-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,3.1087,0.6886590634954369,<1H OCEAN
3123,-117.08,33.01,5.0,5659.0,931.0,2565.0,902.0,6.1949,1.012672724971781,<1H OCEAN
3124,-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,-1.2774534364620806,NEAR OCEAN
3125,-117.51,34.0,36.0,3791.0,746.0,2258.0,672.0,3.2067,0.992240781162989,INLAND
3126,-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,2.6193,0.6634313578146542,<1H OCEAN
3127,-120.26,38.13,17.0,301.0,94.0,122.0,47.0,4.0583,-0.37600007208640945,INLAND
3128,-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,3.5347,0.6953031919222569,<1H OCEAN
3129,-117.21,32.85,15.0,2593.0,521.0,901.0,456.0,4.2065,1.1694841470152968,NEAR OCEAN
3130,-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,-1.6267447594720406,<1H OCEAN
3131,-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,-1.2694605000087658,NEAR BAY
3132,-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,-0.5514949830895539,INLAND
3133,-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,0.6599344481163278,<1H OCEAN
3134,-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,-0.05768137783305218,INLAND
3135,-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,1.220339205199527,NEAR OCEAN
3136,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,0.5747097631828342,<1H OCEAN
3137,-117.83,34.15,20.0,2421.0,306.0,1023.0,298.0,8.0683,0.927747775155287,INLAND
3138,-117.33,34.07,32.0,2086.0,458.0,1355.0,412.0,2.5238,1.018967162428769,INLAND
3139,-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,-0.656901832567673,INLAND
3140,-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,1.1376123129076945,NEAR OCEAN
3141,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,-1.3265600397971504,NEAR BAY
3142,-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,0.6985503223564151,<1H OCEAN
3143,-120.0,35.91,16.0,259.0,53.0,131.0,38.0,3.125,0.29141012176557357,INLAND
3144,-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338,0.665629415339316,<1H OCEAN
3145,-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,-1.1397751060536963,INLAND
3146,-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,-0.3233965590530149,INLAND
3147,-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,-2.265780028914752,NEAR OCEAN
3148,-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,0.6968518233600863,<1H OCEAN
3149,-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,1.2234864239280223,NEAR OCEAN
3150,-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,0.6489941163458502,<1H OCEAN
3151,-118.21,33.79,33.0,32.0,18.0,96.0,36.0,4.5938,0.4815920535016899,NEAR OCEAN
3152,-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,1.0683235450280018,INLAND
3153,-118.21,33.9,41.0,941.0,233.0,973.0,253.0,1.9583,0.6789676280457884,<1H OCEAN
3154,-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275,0.9196049711434684,INLAND
3155,-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,-1.3370008130392963,NEAR OCEAN
3156,-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,0.622167823374405,<1H OCEAN
3157,-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,-1.3385994003299606,NEAR BAY
3158,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,0.9654144881915425,NEAR OCEAN
3159,-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,-1.3521873923005976,NEAR BAY
3160,-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,0.8330814340363117,<1H OCEAN
3161,-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197,0.8810390527562139,<1H OCEAN
3162,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,-1.4111352986438135,NEAR OCEAN
3163,-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,-1.1639537388249799,<1H OCEAN
3164,-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,-0.9604335943823914,INLAND
3165,-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,0.6711745150038051,<1H OCEAN
3166,-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,0.8136985631370169,INLAND
3167,-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,-1.3170684277588363,NEAR BAY
3168,-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,0.7831755370559108,<1H OCEAN
3169,-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,-0.050038132349567964,INLAND
3170,-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,1.2257843931583507,NEAR OCEAN
3171,-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,1.076865995862484,INLAND
3172,-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,-2.2804170937948895,NEAR OCEAN
3173,-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,0.755499994586302,<1H OCEAN
3174,-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,-1.1673507368176415,<1H OCEAN
3175,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,-1.36657467791657,NEAR BAY
3176,-121.67,39.26,29.0,3041.0,683.0,2106.0,687.0,1.6315,-0.9984499983884819,INLAND
3177,-121.7,36.48,19.0,2150.0,479.0,1052.0,428.0,3.5039,-1.119692853214736,<1H OCEAN
3178,-124.09,40.88,50.0,921.0,187.0,420.0,187.0,2.2188,-2.291507293123866,NEAR OCEAN
3179,-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,-1.3416467073527878,NEAR OCEAN
3180,-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,0.9037190099425019,<1H OCEAN
3181,-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,0.6733725725284674,<1H OCEAN
3182,-120.48,37.31,42.0,2361.0,512.0,1684.0,511.0,2.355,-0.33148940721199865,INLAND
3183,-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,-1.5393719728667206,INLAND
3184,-117.66,33.51,18.0,2626.0,,1302.0,522.0,4.0167,0.9689113978898698,<1H OCEAN
3185,-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,-0.9216678525838046,INLAND
3186,-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,0.6945538541297576,<1H OCEAN
3187,-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,0.6923058407522628,<1H OCEAN
3188,-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,1.1409593550475214,NEAR OCEAN
3189,-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,-0.9160727970664811,INLAND
3190,-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,0.8110509029368553,<1H OCEAN
3191,-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,-1.605763301282086,<1H OCEAN
3192,-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,-0.5996524252207894,INLAND
3193,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,0.7914682086262291,<1H OCEAN
3194,-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114,-1.329757214378478,NEAR BAY
3195,-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,0.6086797431094323,NEAR OCEAN
3196,-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,-1.0039451422001386,<1H OCEAN
3197,-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,0.7021970996132424,<1H OCEAN
3198,-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,-0.9947532652788209,INLAND
3199,-118.95,35.37,34.0,1672.0,359.0,1059.0,349.0,2.1588,0.2631850649147982,INLAND
3200,-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,0.9996842032351405,INLAND
3201,-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,-1.2216527488473643,NEAR OCEAN
3202,-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,0.8065548761818646,NEAR OCEAN
3203,-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,-1.203169083299068,NEAR BAY
3204,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,-1.347191807017277,NEAR BAY
3205,-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,0.6624322407579892,<1H OCEAN
3206,-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,-1.388904944133025,NEAR BAY
3207,-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,1.168485029958631,<1H OCEAN
3208,-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,-1.1073038017120953,<1H OCEAN
3209,-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,0.6725233230303027,<1H OCEAN
3210,-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,-1.328808053174646,NEAR BAY
3211,-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,0.6667284441016474,<1H OCEAN
3212,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,1.1679355155774669,<1H OCEAN
3213,-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,0.7429111196723265,<1H OCEAN
3214,-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,0.7220295731880355,<1H OCEAN
3215,-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,0.9441332948845869,INLAND
3216,-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,0.696352264831754,<1H OCEAN
3217,-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,0.6659791063091484,<1H OCEAN
3218,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,0.8126994460803507,<1H OCEAN
3219,-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,0.7337691986038455,<1H OCEAN
3220,-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,-1.4237741294106194,NEAR OCEAN
3221,-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,0.6611833444371592,<1H OCEAN
3222,-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,-0.5555414071690448,INLAND
3223,-117.95,34.07,37.0,1375.0,260.0,951.0,272.0,3.2083,0.7279243638223575,<1H OCEAN
3224,-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,-1.147668130801347,INLAND
3225,-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,0.6872103437632735,<1H OCEAN
3226,-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,-0.9244154244896324,INLAND
3227,-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,0.5629201819141919,<1H OCEAN
3228,-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,-0.17857454168947448,INLAND
3229,-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,-1.1276358338152206,INLAND
3230,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,-1.3410971929716213,NEAR BAY
3231,-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,1.157394830629655,NEAR OCEAN
3232,-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,0.804506686215701,<1H OCEAN
3233,-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,0.6868606527934407,<1H OCEAN
3234,-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,0.6207690594950745,<1H OCEAN
3235,-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296,0.584351242779647,<1H OCEAN
3236,-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,0.9063666701426627,<1H OCEAN
3237,-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,1.0789641416814795,INLAND
3238,-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,-0.8759582472413964,INLAND
3239,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,-1.3528867742402644,NEAR BAY
3240,-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,1.0053292146052968,NEAR OCEAN
3241,-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,0.7214800588068709,INLAND
3242,-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,1.012572813266115,<1H OCEAN
3243,-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,0.7615946086319557,<1H OCEAN
3244,-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,0.723328425361699,NEAR OCEAN
3245,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,-1.1861341374829346,<1H OCEAN
3246,-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,-0.2879778593942533,NEAR OCEAN
3247,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,-0.6996140867400868,INLAND
3248,-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,0.6700754862414725,NEAR OCEAN
3249,-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,0.6159233417702505,<1H OCEAN
3250,-122.25,37.83,35.0,1613.0,428.0,675.0,422.0,3.4722,-1.3013822899692,NEAR BAY
3251,-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,-1.3906034431293546,NEAR BAY
3252,-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,-1.2362398578746672,NEAR OCEAN
3253,-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,0.852564216641272,INLAND
3254,-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,0.5917946648517994,INLAND
3255,-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,0.6263141591595631,<1H OCEAN
3256,-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,0.5665170033181828,<1H OCEAN
